seed,scenario_fingerprint,algorithm,num_agents,num_tasks,obstacle_density,success,iterations,total_distance,productive_agents,blocked_moves,redundant_target_ratio,runtime_seconds
5,151f1fac6b6cdfe927b7a69652b030896ab768426a1236b530a5869ec1908e18,path_cost_greedy,30,30,0.2,1,19,535.0,16,35,0.7403508771929824,4.601788273997954
5,151f1fac6b6cdfe927b7a69652b030896ab768426a1236b530a5869ec1908e18,hungarian_astar,30,30,0.2,1,14,207.0,20,3,0.0,4.401114826992853
6,9a70e841b4dccdd837f9d5a7ddf3bbbb403d2a26d8d729d9f7eb9d50f301eba8,manhattan_greedy,30,30,0.2,1,15,437.0,21,13,0.64,0.18136026500724256
6,9a70e841b4dccdd837f9d5a7ddf3bbbb403d2a26d8d729d9f7eb9d50f301eba8,path_cost_greedy,30,30,0.2,1,16,452.0,19,28,0.6854166666666667,5.292486453996389
6,9a70e841b4dccdd837f9d5a7ddf3bbbb403d2a26d8d729d9f7eb9d50f301eba8,hungarian_astar,30,30,0.2,1,12,183.0,22,2,0.0,4.493486167004448
7,7a3b6b75cf1d6b17dc66767335f79a4b3ad08bf4bdd52a5cb4ba9f85f09802e7,manhattan_greedy,30,30,0.2,1,18,521.0,16,19,0.7592592592592593,0.10414913699787576
7,7a3b6b75cf1d6b17dc66767335f79a4b3ad08bf4bdd52a5cb4ba9f85f09802e7,path_cost_greedy,30,30,0.2,1,14,402.0,16,18,0.6904761904761905,3.44505903001118
7,7a3b6b75cf1d6b17dc66767335f79a4b3ad08bf4bdd52a5cb4ba9f85f09802e7,hungarian_astar,30,30,0.2,1,13,201.0,19,1,0.0,3.494998025998939
8,0c7cfa2ea0c6d8ea7d40915eebe3e5fd56ef4b92f489f26711484627b08abcc2,manhattan_greedy,30,30,0.2,1,17,490.0,18,20,0.7647058823529411,0.1571982309978921
8,0c7cfa2ea0c6d8ea7d40915eebe3e5fd56ef4b92f489f26711484627b08abcc2,path_cost_greedy,30,30,0.2,1,17,484.0,17,26,0.7549019607843137,2.7785670350131113
8,0c7cfa2ea0c6d8ea7d40915eebe3e5fd56ef4b92f489f26711484627b08abcc2,hungarian_astar,30,30,0.2,1,12,178.0,19,4,0.0,2.688436725002248
9,ba50f3a0e4b8058b5a9adc922d3c03d45b96695d08410c12c96aad8623c17a27,manhattan_greedy,30,30,0.2,1,27,788.0,20,22,0.8024691358024691,0.21618698099337053
9,ba50f3a0e4b8058b5a9adc922d3c03d45b96695d08410c12c96aad8623c17a27,path_cost_greedy,30,30,0.2,1,27,786.0,20,24,0.8024691358024691,4.587217938998947
9,ba50f3a0e4b8058b5a9adc922d3c03d45b96695d08410c12c96aad8623c17a27,hungarian_astar,30,30,0.2,1,19,215.0,20,3,0.0,4.373282455999288
10,d2dc7763473bcb480486b5c20e8316779adcd570042df86a9cd708315a392169,manhattan_greedy,30,30,0.2,1,27,766.0,19,44,0.7802469135802469,0.28875077998964116
10,d2dc7763473bcb480486b5c20e8316779adcd570042df86a9cd708315a392169,path_cost_greedy,30,30,0.2,1,27,757.0,20,53,0.808641975308642,3.9565864080068422
10,d2dc7763473bcb480486b5c20e8316779adcd570042df86a9cd708315a392169,hungarian_astar,30,30,0.2,1,13,182.0,24,2,0.0,3.008597942010965
11,8083155740f02c590106fba8ee8c2c0ac5a1ce46b942734c1d661ab4e4938693,manhattan_greedy,30,30,0.2,1,24,681.0,19,39,0.775,0.1786772990017198
11,8083155740f02c590106fba8ee8c2c0ac5a1ce46b942734c1d661ab4e4938693,path_cost_greedy,30,30,0.2,1,19,542.0,19,28,0.7385964912280701,3.630127640994033
11,8083155740f02c590106fba8ee8c2c0ac5a1ce46b942734c1d661ab4e4938693,hungarian_astar,30,30,0.2,1,17,232.0,24,1,0.0,4.1372544480109354
12,d22c8036dde6d608e69adcf43599990975ed4ef0c18a662d59356926cc970a0a,manhattan_greedy,30,30,0.2,1,25,725.0,21,25,0.8173333333333334,0.34577654300665017
12,d22c8036dde6d608e69adcf43599990975ed4ef0c18a662d59356926cc970a0a,path_cost_greedy,30,30,0.2,1,25,718.0,21,32,0.812,3.699980058998335
12,d22c8036dde6d608e69adcf43599990975ed4ef0c18a662d59356926cc970a0a,hungarian_astar,30,30,0.2,1,16,181.0,23,0,0.0,3.3258628170005977
13,179a8045f92f194cdebc4b01bdeae68670ad4cba223270dadf9f2d9301b9b15d,manhattan_greedy,30,30,0.2,1,23,659.0,19,31,0.7927536231884058,0.15788281499408185
13,179a8045f92f194cdebc4b01bdeae68670ad4cba223270dadf9f2d9301b9b15d,path_cost_greedy,30,30,0.2,1,23,666.0,19,24,0.8101449275362319,2.8618511899985606
13,179a8045f92f194cdebc4b01bdeae68670ad4cba223270dadf9f2d9301b9b15d,hungarian_astar,30,30,0.2,1,15,164.0,21,2,0.0,2.6935767579998355
14,286dc4de99f9d54502dd833b4cc35bab6cbb649b7ff462e1793488cc932e8b1f,manhattan_greedy,30,30,0.2,1,21,602.0,20,28,0.746031746031746,0.14416526399145368
14,286dc4de99f9d54502dd833b4cc35bab6cbb649b7ff462e1793488cc932e8b1f,path_cost_greedy,30,30,0.2,1,23,653.0,19,37,0.7753623188405797,5.304370458004996
14,286dc4de99f9d54502dd833b4cc35bab6cbb649b7ff462e1793488cc932e8b1f,hungarian_astar,30,30,0.2,1,12,193.0,23,0,0.0,4.487240220987587
15,2286e71b32eeaf77477f023342b9a99ee15e271cda67a507647dcc15c3867564,manhattan_greedy,30,30,0.2,1,17,491.0,21,19,0.7372549019607844,0.14646857998741325
15,2286e71b32eeaf77477f023342b9a99ee15e271cda67a507647dcc15c3867564,path_cost_greedy,30,30,0.2,1,17,487.0,19,23,0.7588235294117647,4.065747073997045
15,2286e71b32eeaf77477f023342b9a99ee15e271cda67a507647dcc15c3867564,hungarian_astar,30,30,0.2,1,13,179.0,20,2,0.0,3.920657074006158
16,2bf883e276ea9379f2e4407e1907d0d67b083e8a5827c2a76ab454795682536a,manhattan_greedy,30,30,0.2,1,15,435.0,18,15,0.6866666666666666,0.1641813890018966
16,2bf883e276ea9379f2e4407e1907d0d67b083e8a5827c2a76ab454795682536a,path_cost_greedy,30,30,0.2,1,15,433.0,18,17,0.7,3.6744120999937877
16,2bf883e276ea9379f2e4407e1907d0d67b083e8a5827c2a76ab454795682536a,hungarian_astar,30,30,0.2,1,14,191.0,22,2,0.0,3.8571706960065058
17,ae295f1654db054d3de6a252f57a4726495261f7f2fcb3523e69f55df53a0ab6,manhattan_greedy,30,30,0.2,1,35,975.0,18,75,0.8266666666666667,0.26775027299299836
17,ae295f1654db054d3de6a252f57a4726495261f7f2fcb3523e69f55df53a0ab6,path_cost_greedy,30,30,0.2,1,28,772.0,19,68,0.7797619047619048,4.937815877987305
17,ae295f1654db054d3de6a252f57a4726495261f7f2fcb3523e69f55df53a0ab6,hungarian_astar,30,30,0.2,1,16,220.0,20,1,0.0,3.6759646860009525
18,5e207559fefe49b44bee4ed572f2dde952719133cc7d16f48e3837ca7b47c76b,manhattan_greedy,30,30,0.2,1,19,544.0,19,26,0.7508771929824561,0.3041370029968675
18,5e207559fefe49b44bee4ed572f2dde952719133cc7d16f48e3837ca7b47c76b,path_cost_greedy,30,30,0.2,1,19,540.0,19,30,0.7403508771929824,4.175786420993973
18,5e207559fefe49b44bee4ed572f2dde952719133cc7d16f48e3837ca7b47c76b,hungarian_astar,30,30,0.2,1,15,206.0,22,3,0.0,3.849122037005145
19,c1d0a5197de664c61feaa9f5add99bbb7a7eded2e79f52513aa7cec0812cdf66,manhattan_greedy,30,30,0.2,1,20,571.0,19,29,0.7566666666666667,0.2310654080065433
19,c1d0a5197de664c61feaa9f5add99bbb7a7eded2e79f52513aa7cec0812cdf66,path_cost_greedy,30,30,0.2,1,22,631.0,20,29,0.7742424242424243,3.5932057869940763
19,c1d0a5197de664c61feaa9f5add99bbb7a7eded2e79f52513aa7cec0812cdf66,hungarian_astar,30,30,0.2,1,16,195.0,22,3,0.0,3.2696848589985166
20,e8efb98a2e94930dcf53947b61fde953889ba40ab18035178b205fb3f37e59b5,manhattan_greedy,30,30,0.2,1,22,626.0,20,34,0.7515151515151515,0.21865157599677332
20,e8efb98a2e94930dcf53947b61fde953889ba40ab18035178b205fb3f37e59b5,path_cost_greedy,30,30,0.2,1,22,636.0,21,24,0.7636363636363637,3.764099690000876
20,e8efb98a2e94930dcf53947b61fde953889ba40ab18035178b205fb3f37e59b5,hungarian_astar,30,30,0.2,1,12,192.0,23,2,0.0,3.3480786840082146
21,57edbce480c3e6238756de4595dd1d349585973dda00bce22c1a0f1a3a23bb26,manhattan_greedy,30,30,0.2,1,31,865.0,17,65,0.8150537634408602,0.41790843100170605
21,57edbce480c3e6238756de4595dd1d349585973dda00bce22c1a0f1a3a23bb26,path_cost_greedy,30,30,0.2,1,38,1006.0,17,134,0.8482456140350877,6.317816418988514
21,57edbce480c3e6238756de4595dd1d349585973dda00bce22c1a0f1a3a23bb26,hungarian_astar,30,30,0.2,1,14,219.0,22,0,0.0,4.544983706000494
22,1635ce240690a9a84a6519245d4bec895e594219fdada32890ca5f7ecbf355e1,manhattan_greedy,30,30,0.2,1,26,750.0,21,30,0.7987179487179488,0.3185471699980553
22,1635ce240690a9a84a6519245d4bec895e594219fdada32890ca5f7ecbf355e1,path_cost_greedy,30,30,0.2,1,28,779.0,22,61,0.8083333333333333,4.060405980999349
22,1635ce240690a9a84a6519245d4bec895e594219fdada32890ca5f7ecbf355e1,hungarian_astar,30,30,0.2,1,12,169.0,24,1,0.0,3.002954329000204
23,5939c51bb5c842deb41676b3260e36333977fbcce26b179565637e88a3193b5b,manhattan_greedy,30,30,0.2,1,20,573.0,21,27,0.7533333333333333,0.16974580098758452
23,5939c51bb5c842deb41676b3260e36333977fbcce26b179565637e88a3193b5b,path_cost_greedy,30,30,0.2,1,19,543.0,21,27,0.743859649122807,3.6968045250105206
23,5939c51bb5c842deb41676b3260e36333977fbcce26b179565637e88a3193b5b,hungarian_astar,30,30,0.2,1,16,188.0,23,2,0.0,3.3521391469985247
24,db681510257e5667fce81d49e81451b1cbe1aced192f237984afa95c7427d406,manhattan_greedy,30,30,0.2,1,18,505.0,18,35,0.7296296296296296,0.09489340099389665
24,db681510257e5667fce81d49e81451b1cbe1aced192f237984afa95c7427d406,path_cost_greedy,30,30,0.2,1,18,509.0,17,31,0.7444444444444445,3.7948466280067805
24,db681510257e5667fce81d49e81451b1cbe1aced192f237984afa95c7427d406,hungarian_astar,30,30,0.2,1,14,206.0,22,2,0.0,3.8249657540000044
25,e0685b8c7f88bb8cd9babbaa9a6abf3e90f64f888c67d08643a168df53ef6ea3,manhattan_greedy,30,30,0.2,1,17,476.0,19,34,0.692156862745098,0.1591424070065841
25,e0685b8c7f88bb8cd9babbaa9a6abf3e90f64f888c67d08643a168df53ef6ea3,path_cost_greedy,30,30,0.2,1,23,654.0,18,36,0.7739130434782608,4.445419793992187
25,e0685b8c7f88bb8cd9babbaa9a6abf3e90f64f888c67d08643a168df53ef6ea3,hungarian_astar,30,30,0.2,1,14,215.0,20,0,0.0,3.9354222289985046
26,9059f6468f66a23fecf906aaa4ab91fa27867822c8e8784eba42abdcadac67f0,manhattan_greedy,30,30,0.2,1,27,774.0,17,36,0.7888888888888889,0.39302422798937187
26,9059f6468f66a23fecf906aaa4ab91fa27867822c8e8784eba42abdcadac67f0,path_cost_greedy,30,30,0.2,1,27,772.0,16,38,0.8074074074074075,7.3790890439995565
26,9059f6468f66a23fecf906aaa4ab91fa27867822c8e8784eba42abdcadac67f0,hungarian_astar,30,30,0.2,1,17,247.0,21,8,0.0,5.047821008003666
27,3b073836828ce36f662d750b2c857432b92a1c74d5f8e384cb42c0bd71181957,manhattan_greedy,30,30,0.2,1,18,505.0,19,35,0.7018518518518518,0.1865102829906391
27,3b073836828ce36f662d750b2c857432b92a1c74d5f8e384cb42c0bd71181957,path_cost_greedy,30,30,0.2,1,26,729.0,19,51,0.7961538461538461,6.069486334003159
27,3b073836828ce36f662d750b2c857432b92a1c74d5f8e384cb42c0bd71181957,hungarian_astar,30,30,0.2,1,16,236.0,24,3,0.0,5.611441482004011
28,9be1b79cc2ce91aff92389d4b93c575a8e07d1fb40d8e778cf351e29cdffb0c0,manhattan_greedy,30,30,0.2,1,18,517.0,19,23,0.7759259259259259,0.15616254799533635
28,9be1b79cc2ce91aff92389d4b93c575a8e07d1fb40d8e778cf351e29cdffb0c0,path_cost_greedy,30,30,0.2,1,18,517.0,20,23,0.7759259259259259,3.745890477002831
28,9be1b79cc2ce91aff92389d4b93c575a8e07d1fb40d8e778cf351e29cdffb0c0,hungarian_astar,30,30,0.2,1,16,182.0,24,1,0.0,3.8137632470024982
29,f285d112d6b87e746e9ee0d2051bfe3ab31db81d065997b39e18c7226c4bbc46,manhattan_greedy,30,30,0.2,1,14,400.0,18,20,0.6476190476190476,0.08506649399350863
29,f285d112d6b87e746e9ee0d2051bfe3ab31db81d065997b39e18c7226c4bbc46,path_cost_greedy,30,30,0.2,1,14,400.0,19,20,0.6404761904761904,4.22538582800189
29,f285d112d6b87e746e9ee0d2051bfe3ab31db81d065997b39e18c7226c4bbc46,hungarian_astar,30,30,0.2,1,12,202.0,22,0,0.0,3.957856549997814
